channel,video_id,title,keyword,published_at,CommentId,CommentTitle,CommentCreationTime,CommentLikes
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgyFBrMTMXSzFw0RYA14AaABAg,Great reporting! Would never have known about this otherwise.,2019-11-04T13:40:17Z,24
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgzxKd2PLH9sn-7HBOx4AaABAg,I'm so glad he got to graduate!! I hope all his wounds are healed soon!!,2019-12-18T04:15:24Z,11
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgxqWxuKsljgtCfpPsZ4AaABAg,I’m beginning to question the use of the past tense in the video title…,2023-06-18T16:36:15Z,8
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgyJItNtjwXt8EtX-MR4AaABAg,Wish I could give this guy a hug,2019-11-26T07:25:11Z,19
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugx9iyZsxpTiUgjfjlB4AaABAg,"""Moral deviation"" WHY CANT PEOPLE UNDERSTAND THAT PEOPLE SLIGHTLY DIFFERENT THEN THEM ARE STILL HUMAN",2020-11-19T13:35:32Z,22
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugx7RPWEWSr3mOVvTTZ4AaABAg,"What were they thinking when printing out the purple pamphlet?? 
""well start outing homosexuals. Starting with ourselves""",2019-11-04T13:30:28Z,17
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugz0rGuhvi6-2_9ewt54AaABAg,"When Americans say they don't want to erase history, they're already ignoring all the bad bits.",2020-09-20T15:23:58Z,37
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgyE5xcvBBf_UqWgMf54AaABAg,I feel really bad for the guy who is talking about what happened you can feel his pain,2020-10-21T14:40:39Z,9
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugwql7I7ThgQrgpiYaJ4AaABAg,"So glad I live now, I wouldn’t make it 5 Seconds in that 😳",2020-06-20T01:27:31Z,17
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgyvxSXZvx5cfC5PeTV4AaABAg,"Thank you Vox for doing a video highlighting this, and an even bigger thank you for uploading the document scans of the transcripts",2019-11-05T04:44:17Z,0
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgzyW3zGK7mvxxXYnN14AaABAg,"And straight white southern conservative men still say MAKE AMERICA GREAT AGAIN. If you are talking about racism, homophobia, and segregation, yes. That is exactly what you are doing.",2020-09-02T22:02:55Z,28
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugw0Tr9RRv2rqkrpdpV4AaABAg,So shameful! This should be thought in schools and definitively there should be an apology and probably compensations.,2019-11-04T14:17:41Z,10
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugxzi3F4QyR49J-qjQN4AaABAg,Thank you for a piece of LGBT history. As LGBT community we don't have much documented history. Because all the hatred through the ages.,2020-06-22T00:41:21Z,17
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgyVVGAS221el0GY4Kd4AaABAg,Thank you for the scans!!!! Great to keep something that can be so easily 'misplaced' out of nowhere. Great reporting and thank you to all the interviewees especially Art for sharing his story.,2019-11-13T03:01:57Z,1
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgyHF1Tid0TJJeZPptZ4AaABAg,"The end of this video crushed my heart. So sad that he can't connect with other lgbt members.
 We are here for you, friend!",2019-11-22T23:10:05Z,26
Vox,riWh6Ljgu_M,"Do ""gun buybacks"" work?",Gun,2023-06-16T00:00:16Z,UgykOA88Zray0B0HEa54AaABAg,The most shocking part about the Serbian weapon surrender is the amount of grenades they received.,2023-06-16T00:17:34Z,2923
Vox,riWh6Ljgu_M,"Do ""gun buybacks"" work?",Gun,2023-06-16T00:00:16Z,UgwmomF8FQBgoxxxuSB4AaABAg,"The craziest part of our buyback here in Australia was it was the conservative party that made the decision, would be like the Republican party in the US passing gun control.",2023-06-16T00:48:11Z,4067
Vox,riWh6Ljgu_M,"Do ""gun buybacks"" work?",Gun,2023-06-16T00:00:16Z,UgwmsaApCvzvAt9skjF4AaABAg,An intresting fact that came to light a few years back is that Australia has more guns now (3.6 million)  than it did when port Arthur happpened (3.2 million) and from 2.1 guns per gun owner in 1997 to 3.9 guns per owner. With fewer people owning guns but more guns per licence holder.,2023-06-16T03:14:14Z,894
Vox,riWh6Ljgu_M,"Do ""gun buybacks"" work?",Gun,2023-06-16T00:00:16Z,UgxjOgC5UA_x8IlzDVp4AaABAg,Brandon Harera has entered the chat:,2023-06-16T00:02:22Z,61
