,id,channel_name,title,keyword,published_at,VideoViews
194,xf7DvreEuD8,Ben Shapiro,‘Hands Up Don’t Nuke’: Biden RIPPED Over INSANE Gun Remarks,Gun,2021-06-25T01:01:46Z,282049
195,K6FVKaG5jco,Ben Shapiro,Old Joe Isn’t Afraid To Nuke All You Gun Nuts | Ep. 1283,Gun,2021-06-24T17:00:09Z,298474
196,nS4Qv0YC6kU,Ben Shapiro,INFLATION: How Money-Printing & President Biden Impact Your Wallet,Inflation,2021-06-19T16:38:20Z,425234
197,oEAzF_-rzuo,Ben Shapiro,Biden Domestic Terror Plan Will Include ‘Anti-Radicalization’ Training For Retiring Military,Terrorism,2021-06-16T22:44:11Z,122365
198,kOaF8wMnVus,Ben Shapiro,Ben Shapiro Explains the Beauty of the Free Market,Market,2021-06-06T21:00:12Z,155202
199,RPbII0BhvzE,Ben Shapiro,Shapiro Reveals The 3 Keys To Escaping Generational Poverty,Poverty,2021-06-06T13:00:08Z,267900
200,fG5uAQdeMRI,Ben Shapiro,Shapiro Answers: How Can You Be Pro-Life AND Pro-Gun?,Pro-life,2021-05-31T19:00:16Z,506357
201,G_GhfBh1h6Y,Ben Shapiro,Biden Struggles To Read The Teleprompter As Inflation SKYROCKETS,Inflation,2021-05-16T00:00:03Z,918106
202,YfQT-uxb-7I,Ben Shapiro,INSANE INFLATION: Biden MISSING After Setting Everything ON FIRE,Inflation,2021-05-13T14:19:59Z,207715
203,dO25tpTZjIw,Ben Shapiro,CRAP SHOW: Biden's Gas SHORTAGE And Other Disasters,Gas,2021-05-11T22:51:00Z,438634
204,vKBzoF1C6Dg,Ben Shapiro,Biden Is Already Wrecking The Economy | Ep. 1253,Economy,2021-05-10T17:00:13Z,324256
205,vortmlz4gq8,Ben Shapiro,Inflation Is On The Horizon | Biden's INSANE Spending Problem,Inflation,2021-05-06T01:00:08Z,193818
206,lFlly9blI7s,Ben Shapiro,New Footage The Media Won't Show You From The Ma’Khia Bryant Shooting,Shooting,2021-04-23T21:57:38Z,569393
207,e7uUbElygf0,Ben Shapiro,Shapiro RIPS The Left's Reaction To Ma'Khia Bryant Shooting,Shooting,2021-04-22T22:45:01Z,725616
208,wxVLpnyln-A,Ben Shapiro,"CNN Director: We Worked To Oust Trump, Use ‘Fear’ To Pass Climate Agenda",Climate,2021-04-15T14:30:58Z,287790
209,1J195g0y41A,Ben Shapiro,Shapiro Weighs In On Daunte Wright Shooting,Shooting,2021-04-13T23:36:28Z,698120
210,pIXocXkLSJM,Ben Shapiro,Biden UNLEASHES Executive Action On Gun Control,Gun,2021-04-10T15:50:35Z,282459
211,xAaagsvG0YY,Ben Shapiro,Ben Shapiro and Piers Morgan Revisit Their Viral Gun Control Debate,Gun,2021-04-10T12:00:20Z,1909276
212,BBaedNDwdSg,Ben Shapiro,Ben Shapiro DISMANTLES Obama's Gun Control Arguments,Gun,2021-03-25T15:37:28Z,336342
213,-AGomwUuPvY,Ben Shapiro,Biden Considering Gun Control EXECUTIVE ACTION,Gun,2021-03-24T21:04:18Z,313822
214,Itn_-bHZ2H4,Ben Shapiro,The Left’s Lies About “Whiteness” And Gun Control | Ep. 1222,Gun,2021-03-24T17:00:15Z,226624
215,Z-KHmADt8Q4,Ben Shapiro,Ten Killed In Tragic Colorado Mass Shooting,Shooting,2021-03-23T21:56:38Z,406672
216,2JGnK1dSvlg,Ben Shapiro,"""If You Don't Back Gun Control, It's Because You Don't Care"" | Ep. 1221",Gun,2021-03-23T17:00:16Z,230162
217,mxJTx4U6DAs,Ben Shapiro,The Industries CRUSHED By Covid,Covid,2021-03-18T21:52:45Z,169294
218,yjGJ4OIqtfI,Ben Shapiro,"This Radical Activist Just Called The COVID Vaccine A ""Vial Of Death""",Covid,2021-03-04T22:09:48Z,680154
219,Z7gmYArepOc,Ben Shapiro,Gov. Ron DeSantis Contrasts Florida's COVID Response to New York's,Covid,2021-03-04T01:19:44Z,266850
220,_0QkAplTlJI,Ben Shapiro,"Biden's GARBAGE COVID Agenda, His TEAM OF LIARS, And The ASININE CDC",Covid,2021-02-20T16:00:09Z,373908
221,ApEa97ixzLk,Ben Shapiro,Is Religion Making a Comeback in America? (Father Mike Schmitz Interview),Religion,2021-02-02T01:02:20Z,444625
222,gNoXq9mSC3s,Ben Shapiro,Does Biden Actually Have A Covid Strategy? | Ep. 1181,Covid,2021-01-26T18:00:11Z,282320
223,ayAt3zcORyQ,Ben Shapiro,Covid Relief Chaos | Ep. 1163,Covid,2020-12-23T18:00:09Z,298219
224,nQTbvw24DQM,Ben Shapiro,MASSIVE COVID Relief Bill Includes an Insane Amount of Wasteful Spending,Covid,2020-12-23T00:12:10Z,345298
225,_vWVkqkHQ6o,Ben Shapiro,A Covid Bill Crap Sandwich | Ep. 1162,Covid,2020-12-22T18:00:09Z,387434
226,PjbUB8GxKPQ,Ben Shapiro,HYPOCRISY: Dems IGNORE Their Own Covid Rules While Calling For More Lockdowns,Covid,2020-12-04T00:56:16Z,54109
227,5loHm4XoHqw,Ben Shapiro,HYPOCRITES: Every Democrat Politician Who Has Violated THEIR OWN COVID Lockdown Rules,Covid,2020-11-26T02:03:57Z,271745
228,U_abytnTsBI,Ben Shapiro,INSANE: Cuomo Says a Police Officer is a Dictator if They Don't Enforce His Covid Rules,Covid,2020-11-24T22:34:22Z,206927
229,QCIx2hcFC4g,Ben Shapiro,UNREAL: Andrew Cuomo LOSES IT After a Reporter Asks About New York's Incoherent COVID Policy,Covid,2020-11-20T00:29:55Z,253886
230,VqOwFmBm4G8,Ben Shapiro,Riots ERUPT In Philadelphia After Police Shoot Man Armed With Knife,Shooting,2020-10-28T00:38:29Z,451485
231,bieITmRyI-Q,Ben Shapiro,Using Covid To Take Down Trump | Ep. 1123,Covid,2020-10-26T17:00:13Z,564766
232,USD9HbKa-u8,Ben Shapiro,The Covid Botchery | Ep. 1108,Covid,2020-10-05T17:00:12Z,511802
233,Aozdgpiv_t8,Ben Shapiro,President Trump And First Lady Melania Test Positive For Covid,Covid,2020-10-02T19:30:00Z,319771
234,4lS_eQQoAWY,Ben Shapiro,Trump Has Covid | Ep. 1107,Covid,2020-10-02T17:00:10Z,593097
235,xb-gMDqsLmE,Ben Shapiro,The Unspoken Cost Of Extended COVID Shutdowns | Ben Shapiro Radio Call-In,Covid,2020-08-03T22:32:33Z,103239
236,sL_wRHffya0,Ben Shapiro,Are We Now In A Covid Panic? | Ep. 1065,Covid,2020-08-03T18:00:18Z,141932
237,V7CimmwRA-s,Ben Shapiro,Doctor UNLOADS on NY Politicians for Encouraging Protests While Enacting COVID Restrictions,Covid,2020-06-09T23:54:59Z,70902
238,X4L55bQKZY4,Ben Shapiro,The Religion Of Wokeness | Ep. 1024,Religion,2020-06-04T18:00:10Z,181022
239,6kFMsB-E0z8,Ben Shapiro,CALLER: The Government Caused Me to Lose my Job and Then Denied My Request for Unemployment,Unemployed,2020-05-07T21:14:48Z,91871
240,Dcr__TzYyU0,Ben Shapiro,"Ben Shapiro Q&A - Overturning Roe v Wade, Star Wars Prequels, Gun Rights",Gun,2020-03-14T21:45:00Z,130781
241,Dcr__TzYyU0,Ben Shapiro,"Ben Shapiro Q&A - Overturning Roe v Wade, Star Wars Prequels, Gun Rights",Roe,2020-03-14T21:45:00Z,130781
242,Of-B58KrEHU,Ben Shapiro,"Caller Debates Ben Shapiro: ""Parents Should have the Right to Abort their Child""",Abortion,2020-01-30T00:15:00Z,207686
243,fC7ny2HxoVs,Ben Shapiro,Rich Lowry | The Ben Shapiro Show Sunday Special Ep. 77,Rich,2019-11-17T13:00:15Z,39054
244,SMEgsDdcyAM,Ben Shapiro,Eat The Rich | The Ben Shapiro Show Ep. 894,Rich,2019-11-11T18:20:03Z,103741
245,wIP-BhJDQo8,Ben Shapiro,Is Immigration Enforcement White Supremacy? | Ep. 836,Immigration,2019-08-09T18:26:59Z,85371
246,UShOj6Cbzjg,Ben Shapiro,Three Cheers For Abortion! | Ep. 786,Abortion,2019-05-22T17:39:54Z,65492
247,dWVpt8DBwsU,Ben Shapiro,Abortion Wars | Ep. 782,Abortion,2019-05-16T18:51:43Z,77843
248,HytDqsGBE9M,Ben Shapiro,The Immigration Conflagration | Ep. 755,Immigration,2019-04-09T18:52:51Z,86990
249,2uGdojPs__A,Ben Shapiro,Should Doctors Face Imprisonment For Abortion?,Abortion,2019-03-18T13:21:11Z,40111
250,w0uoN0WnZ9A,Ben Shapiro,Eat The Rich! | Ep. 708,Rich,2019-02-01T18:56:41Z,101018
251,MRjvtSabQCc,Ben Shapiro,Ben Shapiro Ends The Argument for Abortion,Abortion,2018-10-08T21:39:07Z,124820
252,9d4YATywBdw,Ben Shapiro,Trump Literally [Deported] A Nazi,Deportation,2018-08-21T21:42:18Z,7725
253,7QP2cKTjSL8,Ben Shapiro,Will Trump's SCOTUS Pick Overturn Roe,Roe,2018-07-12T19:52:27Z,15128
254,7TYNI4shwDM,Ben Shapiro,The Immigration Wars Heat Up | Ep. 563,Immigration,2018-06-19T19:06:38Z,25663
255,SW7oglWFuD8,Ben Shapiro,Dems Don't Want To Enforce Immigration Law,Immigration,2018-06-05T22:56:47Z,22430
256,DWMf39SdiKg,Ben Shapiro,Media Lie About Hamas Terrorism,Terrorism,2018-05-30T00:51:26Z,13642
257,uQVlY1HsCTk,Ben Shapiro,Left Blames Tweets For Terror Attack,Terrorism,2018-05-04T16:56:24Z,16319
258,nX2MT9AyYMY,Ben Shapiro,Michelle Wolf Admits Abortion Kills Babies,Abortion,2018-05-01T02:24:24Z,20578
259,GRr2nxtGlwU,Ben Shapiro,Ben Shapiro Calls Out Media Bias On Guns,Gun,2018-03-19T18:34:06Z,129869
260,Gism-7QiSqM,Ben Shapiro,Does The Free Market Work? | Ep. 497,Market,2018-03-16T20:10:23Z,62407
261,xzI-ksyasJI,Ben Shapiro,Ben Shapiro: Not All High School Students Support Gun Control,Gun,2018-03-15T04:06:05Z,13373
262,ONVtnuKVnLg,Ben Shapiro,Gun Control Debate Exposes Leftist Hypocrisy,Gun,2018-03-08T01:29:45Z,22028
263,oPESVtaEYiw,Ben Shapiro,Ben Shapiro Schools MSM On Guns,Gun,2018-03-02T10:00:07Z,26243
264,HXdXcf5BXIE,Ben Shapiro,Does Banning Guns Stop Gun Violence?,Gun,2018-03-02T00:04:27Z,73363
265,BH_IxXcHEGs,Ben Shapiro,The Gun Control Movement Ramps Up | Ep. 478,Gun,2018-02-19T21:46:46Z,68295
266,Tg-q38DfxpA,Ben Shapiro,Another Horrific Shooting | Ep. 476,Shooting,2018-02-15T21:58:45Z,69190
267,RMn7ykYZJCg,Ben Shapiro,The Bear Market Arrives | Ep. 469,Market,2018-02-06T22:10:11Z,60181
268,iqCa7AM3IGY,Ben Shapiro,Is Trump About To Collapse On Immigration? | Ep. 461,Immigration,2018-01-25T20:38:29Z,57565
269,047DSK2mTeo,Ben Shapiro,Ben Shapiro on Abortion: Evil Is Still Evil Regardless of Identity Politics,Abortion,2018-01-25T17:34:43Z,109672
270,hsvN6gaFy70,Ben Shapiro,Ben Shapiro on NRA TV: Do Millennials Favor Gun Rights?,Gun,2018-01-16T17:33:44Z,5619
271,lGUaDX2ESVQ,Ben Shapiro,Trump’s Immigration Push | Ep. 450,Immigration,2018-01-10T20:46:46Z,55480
272,r7psq7PF5zY,Ben Shapiro,Ben Shapiro gets the LAST WORD on Illegal Immigration,Immigration,2017-12-01T05:37:15Z,63158
273,iatE2lUhkto,Ben Shapiro,"Another Day, Another Mass Shooting | Ep. 411",Shooting,2017-11-10T01:05:44Z,23899
274,9sT_W188Ch0,Ben Shapiro,A Good Man With A Gun | Ep. 412,Gun,2017-11-07T22:34:45Z,44265
275,T2Gh8QM86cw,Ben Shapiro,Islamist Terror Hits New York -- Again | Ep. 408,Terrorism,2017-11-01T21:04:08Z,26647
276,258VfiGUh1c,Ben Shapiro,Ben Shapiro DESTROYS Piers Morgan on Gun Control 01-09-13,Gun,2017-10-10T18:25:14Z,4691953
277,oaRaG1dSB_0,Ben Shapiro,"Ben Shapiro on Fox and Friends: ""Gun Control Is Not The Answer To The Vegas Massacre""",Gun,2017-10-04T22:09:52Z,27667
278,GuJqsjpT6TM,Ben Shapiro,Ben Shapiro Reveals The Lies In Jimmy Kimmel's Las Vegas Shooting Monologue,Shooting,2017-10-04T04:34:36Z,50742
279,WK_RrytgBwE,Ben Shapiro,The Jimmy Kimmel Gun Grab | Ep. 394,Gun,2017-10-04T03:47:23Z,37708
280,ItDzRVBas8M,Ben Shapiro,When Politics Becomes Religion | Ep. 379,Religion,2017-09-08T20:37:06Z,60039
281,B53TWHXwYCE,Ben Shapiro,"Real Terror, Fake News | Ep. 365",Terrorism,2017-08-18T20:51:01Z,32517
282,7eJFHUpKcOo,Ben Shapiro,"So, Who Owns Obamacare Now? | The Ben Shapiro Show Ep. 343",Obamacare,2017-07-19T21:59:11Z,30298
283,ii0C_HGxm3s,Ben Shapiro,Republicans Prepare To Own Obamacare | Ep. 326,Obamacare,2017-06-24T00:11:12Z,37787
284,hhrfYGB8ZB4,Ben Shapiro,Ep. 307 - Terror Rocks Britain — And The Left Exposes Itself | The Ben Shapiro Show,Terrorism,2017-05-23T20:59:20Z,32419
285,kEKJThPdZNM,Ben Shapiro,"Ben Shapiro DEMOLISHES False Narrative Of ""Rape Culture""",Rape,2017-05-03T15:39:29Z,115496
286,cQGDjZYSm6M,Ben Shapiro,"Ben Shapiro: Republicans, Stop Screwing Up The Obamacare Repeal",Obamacare,2017-03-21T18:44:09Z,3642
287,bSrdJ-iLnLE,Ben Shapiro,"Ep. 271 - Courts Go Rogue, Battle Trump on Immigration",Immigration,2017-03-17T18:36:56Z,34530
288,M_BtwL83Sd0,StevenCrowder,Super Bowl Parade Mass Shooting Cover Up & Putin Claims Biden Better Than Trump!,Shooting,2024-02-15T16:23:24Z,173510
289,nk2pZoOYTvk,StevenCrowder,Crowder Debates Masked Woman on Covid!,Covid,2023-11-22T00:00:22Z,181127
290,an1NgfVKLr4,StevenCrowder,Offering Migrants to Pro-Illegal Immigration Church,Immigration,2023-11-20T01:39:09Z,534858
291,nTirW5M8LW4,StevenCrowder,“You Should Probably Get a Gun.”,Gun,2023-11-15T00:00:30Z,3301181
292,la3cmCUZfqs,StevenCrowder,"Media Lies About IDF Striking ""Refugee Camp"" & Did Elon Buy X To Save America?",Refugee,2023-11-01T15:34:03Z,129694
293,fzzv2cq7KzU,StevenCrowder,HALLOWEEN SPOOKTACULAR 2023! Scary Study Reveals Pfizer Hid 80% of Covid Deaths!,Covid,2023-10-31T15:41:45Z,148794
294,_JuaL31RnpI,StevenCrowder,‘Ceasefire’ Means Support for Terrorism.,Terrorism,2023-10-12T18:41:12Z,66558
295,DW-wJ1XA8dg,StevenCrowder,COVID Lockdowns Inevitable?! Fearmongering Returns! | Louder with Crowder,Covid,2023-08-22T15:20:14Z,266878
296,ayVmDY-U4p8,StevenCrowder,GUN WEEK w/ Mrgunsngear | Ep 5. CROWDER GOES BALLISTIC,Gun,2023-07-07T14:00:02Z,44763
297,ddIv414Lu5Q,StevenCrowder,GUN WEEK w/ Mrgunsngear | Ep 4. Gun Myths Debunked: Chapter 2,Gun,2023-07-06T14:00:32Z,51827
298,COeI1ZHnVWY,StevenCrowder,GUN WEEK w/ Mrgunsngear | Ep 3. Gun Myths Debunked: Chapter 1,Gun,2023-07-05T14:00:11Z,64260
299,CJ-T8tFjnhc,StevenCrowder,GUN WEEK w/ Mrgunsngear | Ep 2. Long Guns 101,Gun,2023-07-04T14:00:08Z,63506
300,7qFVyJitrYU,StevenCrowder,GUN WEEK w/ Mrgunsngear | Ep 1. Handguns 101,Gun,2023-07-03T14:00:06Z,118672
301,ifCw92mxLQo,StevenCrowder,ARE INTELLIGENCE AGENCIES INVOLVED IN TEXAS MASS SHOOTING? | Louder with Crowder,Shooting,2023-05-09T15:29:01Z,197457
302,SRaTFGzOnSU,StevenCrowder,IS CNN USING KC SHOOTING TO IGNITE A RACE WAR?! | Louder with Crowder,Shooting,2023-04-18T15:15:19Z,181051
303,IZ_iL3ra7a8,StevenCrowder,NASHVILLE SHOOTING: WE HAVE UPDATES! HATE CRIME?! | Louder with Crowder,Shooting,2023-03-29T15:41:48Z,279488
304,b7EqtsHMgKA,StevenCrowder,"DEBUNKING LEFTIST BULLSH*T: ""DESANTIS LIED TO IMMIGRANTS!"" | Louder with Crowder",Immigration,2022-09-20T15:17:27Z,600035
305,6cOlSIy8SDI,StevenCrowder,YOU'RE ON A GUN REGISTRY... SPONSORED BY VISA & MASTERCARD! | Louder with Crowder,Gun,2022-09-12T15:24:08Z,634140
306,6cOlSIy8SDI,StevenCrowder,YOU'RE ON A GUN REGISTRY... SPONSORED BY VISA & MASTERCARD! | Louder with Crowder,Visa,2022-09-12T15:24:08Z,634140
307,wkx86NocjZc,StevenCrowder,How The Dems' Inflation Act Is WEAPONIZING the IRS Against YOU! | Louder with Crowder,Inflation,2022-08-08T15:15:09Z,638557
308,XUT4QU7rTJs,StevenCrowder,"I’M BACK! The Economy Isn’t Bad, You’re Just Stupid!!! | Louder with Crowder",Economy,2022-08-01T15:19:12Z,752932
309,b0gkLtNsGKI,StevenCrowder,Violent RIOTS Over #RoevWade ... IN STATES THAT STILL HAVE ABORTION! | Louder with Crowder,Abortion,2022-06-27T15:45:43Z,872010
310,CZzNEbhJnlU,StevenCrowder,ROE OVERTURNED!!! LIVE Coverage From Outside the Supreme Court | Louder with Crowder,Roe,2022-06-24T17:30:37Z,1239801
311,fAR3FfQGAzY,StevenCrowder,Texas School Shooting TRAGEDY: What Needs to be Done | Louder with Crowder,Shooting,2022-05-25T15:49:50Z,868729
312,NFfYDQEIeWs,StevenCrowder,Debunking NEW Gun Control Myths! | Louder with Crowder,Gun,2022-05-17T15:32:02Z,632870
313,Yl9Vrbe6l2Y,StevenCrowder,Do people really know what Roe v. Wade is? | Talking With People,Roe,2022-05-11T14:04:55Z,4254147
314,EvJwa5wAg4g,StevenCrowder,IT'S HAPPENING! LEAKED Decision Says SCOTUS Will OVERTURN Roe v. Wade | Louder with Crowder,Roe,2022-05-03T15:46:05Z,828425
315,huqBj8o_Z-A,StevenCrowder,Oklahoma BANS Abortion! Is YOUR State Next? | Louder with Crowder,Abortion,2022-04-06T15:43:00Z,687914
316,k5qumG-bBCo,StevenCrowder,Why Jon Stewart is WRONG About Climate Justice! | Louder with Crowder,Climate,2022-03-16T15:51:37Z,596857
317,tuV3a-kcMaw,StevenCrowder,Real California Gas Prices HIGHER Than Fictional Post-Apocalyptic Movie Prices.,Gas,2022-03-08T20:42:00Z,1182592
318,hCoya-34xrQ,StevenCrowder,Gas Prices Skyrocketing! The Unleaded Truth About Who's To Blame | Louder with Crowder,Gas,2022-03-08T16:55:38Z,717924
319,sOH9v3300Ys,StevenCrowder,"Why Canada, NOT BLUE AMERICA, Pushed Back on COVID Mandates | Louder with Crowder",Covid,2022-01-31T16:46:52Z,789456
320,NxXwl4E9NcU,StevenCrowder,I'M BACK! Fact-Checking RIDICULOUS Supreme Court COVID Claims | Louder with Crowder,Covid,2022-01-11T16:55:33Z,904377
321,XmxPPx4S6zI,StevenCrowder,Trevor Noah Is BASED on COVID Vaccine? But Wrong About Gas Prices | Louder with Crowder,Covid,2021-12-07T16:33:04Z,741450
322,XmxPPx4S6zI,StevenCrowder,Trevor Noah Is BASED on COVID Vaccine? But Wrong About Gas Prices | Louder with Crowder,Gas,2021-12-07T16:33:04Z,741450
323,9kX-Sbq1mQA,StevenCrowder,OVERTURN Roe v. Wade! Huge SCOTUS Decision Incoming! | Guest Rand Paul | Louder with Crowder,Roe,2021-12-02T17:30:23Z,958769
324,0ZlmCieCHUM,StevenCrowder,THIS Is Why Gun Control Proposals Trend on Social Media!! #shorts,Gun,2021-12-01T17:33:46Z,103458
325,KOeQkqorSOc,StevenCrowder,I'm PRO-GUN! Michigan School Shooting Proves Teachers SHOULD Be Armed | Louder with Crowder,Shooting,2021-12-01T16:53:22Z,798093
326,keZnn4-Ec3Q,StevenCrowder,"Climate Change EXTRAVAGANZA! Debunking 50 Years of FAILED ""Expert"" Predictions | Louder with Crowder",Climate,2021-11-09T16:49:38Z,837220
327,ICnflzCW2GU,StevenCrowder,BREAKING! Australia Is a COVID WAR ZONE! | Louder with Crowder,Covid,2021-09-29T15:35:28Z,1030708
328,rXhd3pcXM44,StevenCrowder,NAC: what the FDA is NOT telling you about this COVID drug! #shorts,Covid,2021-09-23T18:53:07Z,155423
329,onzWFIqKbaU,StevenCrowder,Why NAC Is the COVID Drug the FDA Doesn't Want You To Know! | Louder with Crowder,Covid,2021-09-23T15:10:59Z,850003
330,HVeEBdqioB8,StevenCrowder,EXCLUSIVE: Dr. Jordan Peterson and the LATEST on the COVID Pandemic | Louder with Crowder,Covid,2021-09-21T15:26:43Z,1012877
331,C4ftY0NWM_w,StevenCrowder,The TRUTH about Chris Rock and COVID! China Communists CANCEL Shang-Chi? | Louder with Crowder,Covid,2021-09-20T15:47:24Z,896203
332,VYdxGtv0U6A,StevenCrowder,Nicki Minaj reveals the left’s COVID vaccine hypocrisy #shorts,Covid,2021-09-16T19:25:58Z,211363
333,ic9sDgvDfF4,StevenCrowder,Exposing the truth about “COVID hospitalizations” of kids #shorts,Covid,2021-09-14T20:03:20Z,105377
334,2XIthI3y54A,StevenCrowder,What it means to be PRO-LIFE #shorts,Pro-life,2021-09-08T22:13:48Z,152822
335,hOVe73tTKSk,StevenCrowder,Is the Texas Abortion Law PERFECT? Plus Fauci Emails & Covid LIES! | Louder with Crowder,Covid,2021-09-08T15:57:26Z,785770
336,hOVe73tTKSk,StevenCrowder,Is the Texas Abortion Law PERFECT? Plus Fauci Emails & Covid LIES! | Louder with Crowder,Abortion,2021-09-08T15:57:26Z,785770
337,_IVNDb3JSCg,StevenCrowder,MIXTAPE: Crowder TERRORIZES Dementia Joe Biden on Afghanistan & Taliban Gaffes!,Terrorism,2021-08-25T17:00:31Z,418931
338,Ov2hob2eNPs,StevenCrowder,'Open Carry' should be everywhere! #guns #shorts,Gun,2021-08-16T18:44:44Z,149963
339,aV3eiU5NKFI,StevenCrowder,"Crowder on Firearm Open Carry, Getting Started on YouTube & Police Sketch of Michael Jackson!",Firearm,2021-08-16T14:00:01Z,260770
340,-EC2gusGplw,StevenCrowder,"Debate Mixtape: Crowder OWNS the Libs on Gun Reform, Gender Wage Gap & Critical Race Theory!",Gun,2021-08-12T17:11:05Z,374130
341,Y45-_HE91Us,StevenCrowder,Common Sense Gun Control is Nonsense | Change My Mind,Gun,2021-04-13T14:00:10Z,4509494
342,IYKp9VMrGMw,StevenCrowder,MINNEAPOLIS BURNS: Daunte Wright Shooting Sparks Riots! | Louder with Crowder,Shooting,2021-04-12T15:37:36Z,1088714
343,HaMEndQeoc0,StevenCrowder,GUN CONTROL IS HERE! Biden’s Agenda Gets RADICAL | Louder with Crowder,Gun,2021-04-08T15:37:45Z,964952
344,YJGvoX73ylo,StevenCrowder,AMERICA LAST! Biden's Extreme Immigration Agenda | Louder with Crowder,Extremism,2021-03-08T16:20:00Z,820114
345,YJGvoX73ylo,StevenCrowder,AMERICA LAST! Biden's Extreme Immigration Agenda | Louder with Crowder,Immigration,2021-03-08T16:20:00Z,820114
346,T6ow_385mSE,StevenCrowder,"Pastor Mark Driscoll Discusses Covid, Fear and Faith | Ash Wednesday",Covid,2020-11-25T15:00:08Z,497390
347,Thvtkqahfag,StevenCrowder,Biden's RADICAL Gun Grab NO ONE IS TALKING ABOUT... | Good Morning #MugClub,Gun,2020-10-21T15:32:28Z,672587
348,9FN7bx9dMDM,StevenCrowder,BLM Shoots Cops over FALSE Breonna Taylor Narrative! | Good Morning #MugClub,Shooting,2020-09-24T16:03:20Z,853680
349,KdvoIuHZS34,StevenCrowder,Jacob Blake Shooting & BLM Riots! | TheQuartering Guests | Good Morning #MugClub,Shooting,2020-08-24T15:24:58Z,877902
350,vjQ1eHqSCTo,StevenCrowder,Tim Pool Gets His First Gun! | Louder with Crowder,Gun,2020-06-06T16:00:30Z,805191
351,eqzFnmNeGmc,StevenCrowder,The Government is Scarier than COVID! | Louder with Crowder,Covid,2020-05-28T00:00:10Z,594047
352,iWsYqDEzKeM,StevenCrowder,How the COVID “Experts” Got Everything Wrong! | Louder with Crowder,Covid,2020-05-19T15:45:02Z,334282
353,KZRY1nYV51s,StevenCrowder,Greta & AOC use COVID19 to Push Climate Change Nonsense! | Louder with Crowder,Climate,2020-05-16T15:00:16Z,603588
354,aa4TYbrDCJQ,StevenCrowder,#675 GRETA THUNBERG TURNS COVID EXPERT! | HodgeTwins Guest! | Louder With Crowder,Covid,2020-05-15T01:30:54Z,900273
355,FSmW-ryD-NE,StevenCrowder,EXPOSED: Bill Gates’ CREEPY Covid Response | Louder with Crowder,Covid,2020-05-08T00:00:04Z,824641
356,OQeorYF9A-k,StevenCrowder,EXPOSED: The Man Behind the Overblown COVID Predictions! | Louder with Crowder,Covid,2020-05-04T16:00:14Z,394099
357,opcfcqh7tqk,StevenCrowder,I can't take it anymore. This COVID levee is gonna break...,Covid,2020-04-21T15:06:03Z,505169
358,WQk3fgF-0tI,StevenCrowder,"Trump’s Right, the Media’s Wrong on COVID | Louder with Crowder",Covid,2020-04-21T00:00:09Z,498780
359,vCCL9PDvqy8,StevenCrowder,#666 NYC'S BUNGLED COVID RESPONSE! | Ben Shapiro Guests | Louder with Crowder,Covid,2020-04-17T01:46:03Z,502765
360,sPoYWlbHwOE,StevenCrowder,EXPOSED: The WHO's Bungled Covid Response | Louder with Crowder,Covid,2020-04-11T15:00:24Z,471176
361,Sa2Fytcalrc,StevenCrowder,#658 CHINA'S EVIL WET MARKETS! | Tim Pool Guests | Louder with Crowder,Market,2020-04-03T13:24:58Z,353058
362,Lwn-GPCswOM,StevenCrowder,REBUTTAL: COVID Proves We Need Private Healthcare | Louder with Crowder,Covid,2020-04-01T02:00:03Z,448908
363,fFhvczrIMnQ,StevenCrowder,"#654 SCREW COVID! FREE MONTH OF #MUGCLUBQUARANTINE | Daithi DeNogla, Stu Burguiere Guest",Covid,2020-03-27T13:45:04Z,411947
364,2wly3eAr6Ko,StevenCrowder,DEBUNKED: Obama's Lies About Trump Economy | Louder with Crowder,Economy,2020-02-20T02:00:00Z,851680
365,n2Uit2m9pF4,StevenCrowder,EXPOSED: Buttigieg's Leftist Extremism | Louder with Crowder,Extremism,2020-02-15T16:00:07Z,574008
366,lyMCU6N7GEA,StevenCrowder,FLIP-FLOP: Bernie AGAINST Immigration?! | Louder with Crowder,Immigration,2020-02-13T02:00:03Z,651365
367,HA9IoQTj9ew,StevenCrowder,DEBUNKED: Virginia Gun Rally Lies | Louder with Crowder,Gun,2020-01-22T02:00:01Z,862241
368,YeuOywlsKXA,StevenCrowder,Crowder Answers Immigrant; CROWD GOES NUTS! | Louder with Crowder,Immigration,2019-11-03T17:00:06Z,1601595
369,NxrlTq_HOqI,StevenCrowder,REBUTTAL: TYT's Abortion Lies! | Louder with Crowder,Abortion,2019-10-22T01:00:02Z,877847
370,8fK_9p6ZFHc,StevenCrowder,CLIMATE STRIKE PROPAGANDA: Jean-Guy Crashes... | Louder with Crowder,Climate,2019-10-02T01:00:01Z,923448
